Entity,Code,Year,Population (historical estimates)
Hungary,HUN,1867,5791705
Hungary,HUN,1868,5831102
Hungary,HUN,1869,5869333
Hungary,HUN,1870,5906380
Hungary,HUN,1871,5942227
Hungary,HUN,1872,5976860
Hungary,HUN,1873,6010261
Hungary,HUN,1874,6043848
Hungary,HUN,1875,6077623
Hungary,HUN,1876,6111587
Hungary,HUN,1877,6145740
Hungary,HUN,1878,6180085
Hungary,HUN,1879,6214621
Hungary,HUN,1880,6249350
Hungary,HUN,1881,6284274
Hungary,HUN,1882,6319392
Hungary,HUN,1883,6354707
Hungary,HUN,1884,6390219
Hungary,HUN,1885,6425929
Hungary,HUN,1886,6461839
Hungary,HUN,1887,6497950
Hungary,HUN,1888,6534262
Hungary,HUN,1889,6573067
Hungary,HUN,1890,6614394
Hungary,HUN,1891,6658274
Hungary,HUN,1892,6704738
Hungary,HUN,1893,6753819
Hungary,HUN,1894,6803259
Hungary,HUN,1895,6853061
Hungary,HUN,1896,6903227
Hungary,HUN,1897,6953760
Hungary,HUN,1898,7004664
Hungary,HUN,1899,7055444
Hungary,HUN,1900,7106097
Hungary,HUN,1901,7156618
Hungary,HUN,1902,7207003
Hungary,HUN,1903,7257247
Hungary,HUN,1904,7307841
Hungary,HUN,1905,7358788
Hungary,HUN,1906,7410090
Hungary,HUN,1907,7461749
Hungary,HUN,1908,7513769
Hungary,HUN,1909,7561436
Hungary,HUN,1910,7604701
Hungary,HUN,1911,7643515
Hungary,HUN,1912,7677830
Hungary,HUN,1913,7707596
Hungary,HUN,1914,7737477
Hungary,HUN,1915,7767474
Hungary,HUN,1916,7797587
Hungary,HUN,1917,7827817
Hungary,HUN,1918,7858603
Hungary,HUN,1919,7896685
Hungary,HUN,1920,7942153
Hungary,HUN,1921,7995099
Hungary,HUN,1922,8055612
Hungary,HUN,1923,8123785
Hungary,HUN,1924,8192535
Hungary,HUN,1925,8261866
Hungary,HUN,1926,8331785
Hungary,HUN,1927,8402295
Hungary,HUN,1928,8473402
Hungary,HUN,1929,8542835
Hungary,HUN,1930,8610564
Hungary,HUN,1931,8676559
Hungary,HUN,1932,8740788
Hungary,HUN,1933,8803220
Hungary,HUN,1934,8866098
Hungary,HUN,1935,8929425
Hungary,HUN,1936,8993204
Hungary,HUN,1937,9057438
Hungary,HUN,1938,9122132
Hungary,HUN,1939,9175084
Hungary,HUN,1940,9216204
Hungary,HUN,1941,9245400
Hungary,HUN,1942,9262582
Hungary,HUN,1943,9267656
Hungary,HUN,1944,9272733
Hungary,HUN,1945,9277812
Hungary,HUN,1946,9282895
Hungary,HUN,1947,9287980
Hungary,HUN,1948,9293068
Hungary,HUN,1949,9309618
Hungary,HUN,1950,9337718
Hungary,HUN,1951,9423047
Hungary,HUN,1952,9503843
Hungary,HUN,1953,9594226
Hungary,HUN,1954,9704531
Hungary,HUN,1955,9823339
Hungary,HUN,1956,9854134
Hungary,HUN,1957,9837654
Hungary,HUN,1958,9879817
Hungary,HUN,1959,9936025
Hungary,HUN,1960,9982618
Hungary,HUN,1961,10025842
Hungary,HUN,1962,10057460
Hungary,HUN,1963,10083331
Hungary,HUN,1964,10114177
Hungary,HUN,1965,10140858
Hungary,HUN,1966,10170086
Hungary,HUN,1967,10206829
Hungary,HUN,1968,10244346
Hungary,HUN,1969,10281127
Hungary,HUN,1970,10315367
Hungary,HUN,1971,10345368
Hungary,HUN,1972,10376619
Hungary,HUN,1973,10410508
Hungary,HUN,1974,10457951
Hungary,HUN,1975,10520241
Hungary,HUN,1976,10578511
Hungary,HUN,1977,10627916
Hungary,HUN,1978,10664861
Hungary,HUN,1979,10692722
Hungary,HUN,1980,10698682
Hungary,HUN,1981,10680617
Hungary,HUN,1982,10655628
Hungary,HUN,1983,10620933
Hungary,HUN,1984,10580910
Hungary,HUN,1985,10542756
Hungary,HUN,1986,10505773
Hungary,HUN,1987,10469197
Hungary,HUN,1988,10434269
Hungary,HUN,1989,10397176
Hungary,HUN,1990,10375989
Hungary,HUN,1991,10374750
Hungary,HUN,1992,10370067
Hungary,HUN,1993,10357423
Hungary,HUN,1994,10342435
Hungary,HUN,1995,10327171
Hungary,HUN,1996,10308272
Hungary,HUN,1997,10286223
Hungary,HUN,1998,10260965
Hungary,HUN,1999,10230263
Hungary,HUN,2000,10202054
Hungary,HUN,2001,10177955
Hungary,HUN,2002,10148404
Hungary,HUN,2003,10118060
Hungary,HUN,2004,10094499
Hungary,HUN,2005,10073533
Hungary,HUN,2006,10057063
Hungary,HUN,2007,10041171
Hungary,HUN,2008,10023508
Hungary,HUN,2009,10008581
Hungary,HUN,2010,9986832
Hungary,HUN,2011,9953247
Hungary,HUN,2012,9922133
Hungary,HUN,2013,9894637
Hungary,HUN,2014,9867906
Hungary,HUN,2015,9844250
Hungary,HUN,2016,9815106
Hungary,HUN,2017,9788940
Hungary,HUN,2018,9776361
Hungary,HUN,2019,9771799
Hungary,HUN,2020,9750571
Hungary,HUN,2021,9709784
Iceland,ISL,-10000,8
Iceland,ISL,-9000,16
Iceland,ISL,-8000,33
Iceland,ISL,-7000,66
Iceland,ISL,-6000,132
Iceland,ISL,-5000,265
Iceland,ISL,-4000,531
Iceland,ISL,-3000,1063
Iceland,ISL,-2000,2126
Iceland,ISL,-1000,4253
Iceland,ISL,0,8507
Iceland,ISL,100,8681
Iceland,ISL,200,8858
Iceland,ISL,300,9039
Iceland,ISL,400,9223
Iceland,ISL,500,9411
Iceland,ISL,600,9603
Iceland,ISL,700,9799
Iceland,ISL,800,10000
Iceland,ISL,900,25000
Iceland,ISL,1000,50000
Iceland,ISL,1100,70000
Iceland,ISL,1200,70000
Iceland,ISL,1300,70000
Iceland,ISL,1400,59999
Iceland,ISL,1500,59999
Iceland,ISL,1600,50000
Iceland,ISL,1700,49548
Iceland,ISL,1710,50559
Iceland,ISL,1720,51591
Iceland,ISL,1730,52644
Iceland,ISL,1740,53718
Iceland,ISL,1750,54815
Iceland,ISL,1760,55933
Iceland,ISL,1770,57075
Iceland,ISL,1780,58240
Iceland,ISL,1790,59428
Iceland,ISL,1800,61428
Iceland,ISL,1801,61428
Iceland,ISL,1802,61428
Iceland,ISL,1803,61428
Iceland,ISL,1804,61428
Iceland,ISL,1805,61428
Iceland,ISL,1806,61428
Iceland,ISL,1807,61428
Iceland,ISL,1808,61428
Iceland,ISL,1809,61428
Iceland,ISL,1810,61428
Iceland,ISL,1811,61428
Iceland,ISL,1812,61428
Iceland,ISL,1813,61428
Iceland,ISL,1814,61428
Iceland,ISL,1815,61428
Iceland,ISL,1816,61428
Iceland,ISL,1817,61428
Iceland,ISL,1818,61428
Iceland,ISL,1819,61382
Iceland,ISL,1820,61291
Iceland,ISL,1821,61153
Iceland,ISL,1822,60971
Iceland,ISL,1823,60743
Iceland,ISL,1824,60517
Iceland,ISL,1825,60291
Iceland,ISL,1826,60065
Iceland,ISL,1827,59841
Iceland,ISL,1828,59618
Iceland,ISL,1829,59395
Iceland,ISL,1830,59173
Iceland,ISL,1831,58952
Iceland,ISL,1832,58732
Iceland,ISL,1833,58513
Iceland,ISL,1834,58295
Iceland,ISL,1835,58077
Iceland,ISL,1836,57860
Iceland,ISL,1837,57644
Iceland,ISL,1838,57429
Iceland,ISL,1839,57296
Iceland,ISL,1840,57247
Iceland,ISL,1841,57280
Iceland,ISL,1842,57395
Iceland,ISL,1843,57593
Iceland,ISL,1844,57792
Iceland,ISL,1845,57992
Iceland,ISL,1846,58192
Iceland,ISL,1847,58393
Iceland,ISL,1848,58595
Iceland,ISL,1849,58908
Iceland,ISL,1850,59333
Iceland,ISL,1851,59869
Iceland,ISL,1852,60521
Iceland,ISL,1853,61291
Iceland,ISL,1854,62071
Iceland,ISL,1855,62861
Iceland,ISL,1856,63660
Iceland,ISL,1857,64470
Iceland,ISL,1858,65291
Iceland,ISL,1859,66009
Iceland,ISL,1860,66623
Iceland,ISL,1861,67132
Iceland,ISL,1862,67533
Iceland,ISL,1863,67824
Iceland,ISL,1864,68117
Iceland,ISL,1865,68411
Iceland,ISL,1866,68707
Iceland,ISL,1867,69003
Iceland,ISL,1868,69301
Iceland,ISL,1869,69579
Iceland,ISL,1870,69835
Iceland,ISL,1871,70071
Iceland,ISL,1872,70285
Iceland,ISL,1873,70478
Iceland,ISL,1874,70672
Iceland,ISL,1875,70866
Iceland,ISL,1876,71061
Iceland,ISL,1877,71257
Iceland,ISL,1878,71453
Iceland,ISL,1879,71588
Iceland,ISL,1880,71664
Iceland,ISL,1881,71679
Iceland,ISL,1882,71635
Iceland,ISL,1883,71529
Iceland,ISL,1884,71424
Iceland,ISL,1885,71319
Iceland,ISL,1886,71214
Iceland,ISL,1887,71110
Iceland,ISL,1888,71005
Iceland,ISL,1889,71055
Iceland,ISL,1890,71259
Iceland,ISL,1891,71619
Iceland,ISL,1892,72137
Iceland,ISL,1893,72813
Iceland,ISL,1894,73496
Iceland,ISL,1895,74185
Iceland,ISL,1896,74880
Iceland,ISL,1897,75582
Iceland,ISL,1898,76291
Iceland,ISL,1899,77048
Iceland,ISL,1900,77854
Iceland,ISL,1901,78711
Iceland,ISL,1902,79619
Iceland,ISL,1903,80579
Iceland,ISL,1904,81551
Iceland,ISL,1905,82535
Iceland,ISL,1906,83531
Iceland,ISL,1907,84538
Iceland,ISL,1908,85558
Iceland,ISL,1909,86567
Iceland,ISL,1910,87565
Iceland,ISL,1911,88552
Iceland,ISL,1912,89526
Iceland,ISL,1913,90488
Iceland,ISL,1914,91461
Iceland,ISL,1915,92444
Iceland,ISL,1916,93438
Iceland,ISL,1917,94442
Iceland,ISL,1918,95464
Iceland,ISL,1919,96495
Iceland,ISL,1920,97534
Iceland,ISL,1921,98582
Iceland,ISL,1922,99639
Iceland,ISL,1923,100704
Iceland,ISL,1924,101781
Iceland,ISL,1925,102870
Iceland,ISL,1926,103970
Iceland,ISL,1927,105082
Iceland,ISL,1928,106206
Iceland,ISL,1929,107337
Iceland,ISL,1930,108477
Iceland,ISL,1931,109624
Iceland,ISL,1932,110779
Iceland,ISL,1933,111942
Iceland,ISL,1934,113117
Iceland,ISL,1935,114305
Iceland,ISL,1936,115505
Iceland,ISL,1937,116718
Iceland,ISL,1938,117943
Iceland,ISL,1939,119333
Iceland,ISL,1940,120892
Iceland,ISL,1941,122625
Iceland,ISL,1942,124535
Iceland,ISL,1943,126627
Iceland,ISL,1944,128755
Iceland,ISL,1945,130918
Iceland,ISL,1946,133118
Iceland,ISL,1947,135354
Iceland,ISL,1948,137628
Iceland,ISL,1949,140059
Iceland,ISL,1950,142666
Iceland,ISL,1951,145405
Iceland,ISL,1952,147760
Iceland,ISL,1953,150753
Iceland,ISL,1954,154269
Iceland,ISL,1955,157742
Iceland,ISL,1956,161070
Iceland,ISL,1957,164742
Iceland,ISL,1958,168486
Iceland,ISL,1959,172011
Iceland,ISL,1960,175583
Iceland,ISL,1961,179038
Iceland,ISL,1962,182425
Iceland,ISL,1963,185778
Iceland,ISL,1964,189102
Iceland,ISL,1965,192322
Iceland,ISL,1966,195540
Iceland,ISL,1967,198733
Iceland,ISL,1968,201483
Iceland,ISL,1969,203348
Iceland,ISL,1970,204483
Iceland,ISL,1971,206184
Iceland,ISL,1972,209199
Iceland,ISL,1973,212377
Iceland,ISL,1974,215291
Iceland,ISL,1975,218080
Iceland,ISL,1976,220256
Iceland,ISL,1977,221898
Iceland,ISL,1978,223646
Iceland,ISL,1979,225864
Iceland,ISL,1980,228276
Iceland,ISL,1981,230891
Iceland,ISL,1982,234003
Iceland,ISL,1983,237139
Iceland,ISL,1984,239680
Iceland,ISL,1985,241589
Iceland,ISL,1986,243367
Iceland,ISL,1987,246041
Iceland,ISL,1988,249920
Iceland,ISL,1989,253054
Iceland,ISL,1990,255026
Iceland,ISL,1991,257995
Iceland,ISL,1992,261275
Iceland,ISL,1993,263942
Iceland,ISL,1994,266230
Iceland,ISL,1995,267689
Iceland,ISL,1996,269140
Iceland,ISL,1997,271363
Iceland,ISL,1998,274292
Iceland,ISL,1999,277634
Iceland,ISL,2000,281469
Iceland,ISL,2001,285245
Iceland,ISL,2002,287799
Iceland,ISL,2003,289806
Iceland,ISL,2004,292364
Iceland,ISL,2005,297037
Iceland,ISL,2006,304086
Iceland,ISL,2007,311859
Iceland,ISL,2008,317722
Iceland,ISL,2009,318809
Iceland,ISL,2010,318346
Iceland,ISL,2011,319308
Iceland,ISL,2012,320988
Iceland,ISL,2013,324036
Iceland,ISL,2014,327650
Iceland,ISL,2015,331068
Iceland,ISL,2016,335677
Iceland,ISL,2017,343641
Iceland,ISL,2018,352951
Iceland,ISL,2019,360787
Iceland,ISL,2020,366682
Iceland,ISL,2021,370338
India,IND,-10000,84810
India,IND,-9000,167150
India,IND,-8000,329434
India,IND,-7000,649271
India,IND,-6000,1279633
India,IND,-5000,2522014
India,IND,-4000,4970538
India,IND,-3000,9796269
India,IND,-2000,19307326
India,IND,-1000,38052124
India,IND,0,74996152
India,IND,100,78745776
India,IND,200,82495632
India,IND,300,86245720
India,IND,400,89995064
India,IND,500,93745368
India,IND,600,97494752
India,IND,700,101244896
India,IND,800,104994704
India,IND,900,108743968
India,IND,1000,112493632
India,IND,1100,116243824
India,IND,1200,119993712
India,IND,1300,123742952
India,IND,1400,127493440
India,IND,1500,131242704
India,IND,1600,134992928
India,IND,1700,164991264
India,IND,1710,168657104
India,IND,1720,172323440
India,IND,1730,175990448
India,IND,1740,179657488
India,IND,1750,183323360
India,IND,1760,186990208
India,IND,1770,190656672
India,IND,1780,194322992
India,IND,1790,197990368
India,IND,1800,200733034
India,IND,1801,201128850
India,IND,1802,201525446
India,IND,1803,201922822
India,IND,1804,202320984
India,IND,1805,202719931
India,IND,1806,203119662
India,IND,1807,203520184
India,IND,1808,203921496
India,IND,1809,204323597
India,IND,1810,204741058
India,IND,1811,205163165
India,IND,1812,205604563
India,IND,1813,206065360
India,IND,1814,206545666
India,IND,1815,207045590
India,IND,1816,207565243
India,IND,1817,208104734
India,IND,1818,208664175
India,IND,1819,209243678
India,IND,1820,209843353
India,IND,1821,210266730
India,IND,1822,210691245
India,IND,1823,211540283
India,IND,1824,212392741
India,IND,1825,213248635
India,IND,1826,214107978
India,IND,1827,214970784
India,IND,1828,215837067
India,IND,1829,216706839
India,IND,1830,217580116
India,IND,1831,218456911
India,IND,1832,219337238
India,IND,1833,220221111
India,IND,1834,221108547
India,IND,1835,221999558
India,IND,1836,222894160
India,IND,1837,223792367
India,IND,1838,224694193
India,IND,1839,225599654
India,IND,1840,226508764
India,IND,1841,227421537
India,IND,1842,228337989
India,IND,1843,229258134
India,IND,1844,230181987
India,IND,1845,231109563
India,IND,1846,232040877
India,IND,1847,232975944
India,IND,1848,233914779
India,IND,1849,234833664
India,IND,1850,235732435
India,IND,1851,236535920
India,IND,1852,237318415
India,IND,1853,238079774
India,IND,1854,238843552
India,IND,1855,239609756
India,IND,1856,240378394
India,IND,1857,241149472
India,IND,1858,241923000
India,IND,1859,242698983
India,IND,1860,243477427
India,IND,1861,244258342
India,IND,1862,245041734
India,IND,1863,245827611
India,IND,1864,246615984
India,IND,1865,247406860
India,IND,1866,248200247
India,IND,1867,248996154
India,IND,1868,249794587
India,IND,1869,250501067
India,IND,1870,251115205
India,IND,1871,251636609
India,IND,1872,252064885
India,IND,1873,252399639
India,IND,1874,252734813
India,IND,1875,253070405
India,IND,1876,253406417
India,IND,1877,253742849
India,IND,1878,254079702
India,IND,1879,254760858
India,IND,1880,255789440
India,IND,1881,257168597
India,IND,1882,258901501
India,IND,1883,260991354
India,IND,1884,263098048
India,IND,1885,265221721
India,IND,1886,267362508
India,IND,1887,269520547
India,IND,1888,271695977
India,IND,1889,273520781
India,IND,1890,274991729
India,IND,1891,276105563
India,IND,1892,276859000
India,IND,1893,277248729
India,IND,1894,277638978
India,IND,1895,278029747
India,IND,1896,278421038
India,IND,1897,278812851
India,IND,1898,279205186
India,IND,1899,279838410
India,IND,1900,280714154
India,IND,1901,281834058
India,IND,1902,283199773
India,IND,1903,284812956
India,IND,1904,286435299
India,IND,1905,288066854
India,IND,1906,289707671
India,IND,1907,291357804
India,IND,1908,293017306
India,IND,1909,294397607
India,IND,1910,295496971
India,IND,1911,296313651
India,IND,1912,296845891
India,IND,1913,297091925
India,IND,1914,297338132
India,IND,1915,297584511
India,IND,1916,297831063
India,IND,1917,298077789
India,IND,1918,298421342
India,IND,1919,299273541
India,IND,1920,300639878
India,IND,1921,302525896
India,IND,1922,304937193
India,IND,1923,307879422
India,IND,1924,310850039
India,IND,1925,313849318
India,IND,1926,316877536
India,IND,1927,319934973
India,IND,1928,323021910
India,IND,1929,326429031
India,IND,1930,330163509
India,IND,1931,334232641
India,IND,1932,338643856
India,IND,1933,343404711
India,IND,1934,348232496
India,IND,1935,353128154
India,IND,1936,358092638
India,IND,1937,363126915
India,IND,1938,368231967
India,IND,1939,371781679
India,IND,1940,373766276
India,IND,1941,374175756
India,IND,1942,372999886
India,IND,1943,370228201
India,IND,1944,367477113
India,IND,1945,364746467
India,IND,1946,362036112
India,IND,1947,359345897
India,IND,1948,356675672
India,IND,1949,355893489
India,IND,1950,357021120
India,IND,1951,364922368
India,IND,1952,372997184
India,IND,1953,381227712
India,IND,1954,389731392
India,IND,1955,398577984
India,IND,1956,407656608
India,IND,1957,416935392
India,IND,1958,426295776
India,IND,1959,435900352
India,IND,1960,445954560
India,IND,1961,456351872
India,IND,1962,467024192
India,IND,1963,477933632
India,IND,1964,489059296
India,IND,1965,500114336
India,IND,1966,510992608
India,IND,1967,521987072
India,IND,1968,533431904
India,IND,1969,545314688
India,IND,1970,557501312
India,IND,1971,569999168
India,IND,1972,582837952
India,IND,1973,596107456
India,IND,1974,609721920
India,IND,1975,623524224
India,IND,1976,637451456
India,IND,1977,651685632
India,IND,1978,666267776
India,IND,1979,681248384
India,IND,1980,696828352
India,IND,1981,712869312
India,IND,1982,729169472
India,IND,1983,745826560
India,IND,1984,762895168
India,IND,1985,780242112
India,IND,1986,797878976
India,IND,1987,815716160
India,IND,1988,833729664
India,IND,1989,852012672
India,IND,1990,870452160
India,IND,1991,888941760
India,IND,1992,907574080
India,IND,1993,926351296
India,IND,1994,945261952
India,IND,1995,964279104
India,IND,1996,983281216
India,IND,1997,1002335232
India,IND,1998,1021434560
India,IND,1999,1040500032
India,IND,2000,1059633664
India,IND,2001,1078970880
India,IND,2002,1098313088
India,IND,2003,1117415168
India,IND,2004,1136264576
India,IND,2005,1154638720
India,IND,2006,1172373760
India,IND,2007,1189691776
India,IND,2008,1206734848
India,IND,2009,1223640192
India,IND,2010,1240613632
India,IND,2011,1257621248
India,IND,2012,1274487168
India,IND,2013,1291132032
India,IND,2014,1307246464
India,IND,2015,1322866560
India,IND,2016,1338636288
India,IND,2017,1354195712
India,IND,2018,1369003264
India,IND,2019,1383112064
India,IND,2020,1396387072
India,IND,2021,1407563904
Indonesia,IDN,-10000,20971
Indonesia,IDN,-9000,26214
Indonesia,IDN,-8000,32768
Indonesia,IDN,-7000,40960
Indonesia,IDN,-6000,51199
Indonesia,IDN,-5000,63999
Indonesia,IDN,-4000,79999
Indonesia,IDN,-3000,100000
Indonesia,IDN,-2000,733333
Indonesia,IDN,-1000,1366666
Indonesia,IDN,0,2000000
Indonesia,IDN,100,2175005
Indonesia,IDN,200,2350008
Indonesia,IDN,300,2525003
Indonesia,IDN,400,2700002
Indonesia,IDN,500,2875004
Indonesia,IDN,600,3050004
Indonesia,IDN,700,3224999
Indonesia,IDN,800,3400006
Indonesia,IDN,900,3575001
Indonesia,IDN,1000,3750002
Indonesia,IDN,1100,4166670
Indonesia,IDN,1200,4583330
Indonesia,IDN,1300,4999990
Indonesia,IDN,1400,6375014
Indonesia,IDN,1500,7750008
Indonesia,IDN,1600,8500006
Indonesia,IDN,1700,9500013
Indonesia,IDN,1710,9599996
Indonesia,IDN,1720,9699981
Indonesia,IDN,1730,9800032
Indonesia,IDN,1740,9899990
Indonesia,IDN,1750,10000001
Indonesia,IDN,1760,10499946
Indonesia,IDN,1770,11000008
Indonesia,IDN,1780,11499988
Indonesia,IDN,1790,11999995
Indonesia,IDN,1800,16108545
Indonesia,IDN,1801,16150710
Indonesia,IDN,1802,16192985
Indonesia,IDN,1803,16235371
Indonesia,IDN,1804,16277868
Indonesia,IDN,1805,16320476
Indonesia,IDN,1806,16363196
Indonesia,IDN,1807,16406028
Indonesia,IDN,1808,16448971
Indonesia,IDN,1809,16492027
Indonesia,IDN,1810,16537268
Indonesia,IDN,1811,16585153
Indonesia,IDN,1812,16637801
Indonesia,IDN,1813,16695262
Indonesia,IDN,1814,16757588
Indonesia,IDN,1815,16824830
Indonesia,IDN,1816,16897041
Indonesia,IDN,1817,16974274
Indonesia,IDN,1818,17056581
Indonesia,IDN,1819,17144017
Indonesia,IDN,1820,17236636
Indonesia,IDN,1821,17334493
Indonesia,IDN,1822,17437643
Indonesia,IDN,1823,17546141
Indonesia,IDN,1824,17660044
Indonesia,IDN,1825,17779408
Indonesia,IDN,1826,17904291
Indonesia,IDN,1827,18034751
Indonesia,IDN,1828,18170845
Indonesia,IDN,1829,18312632
Indonesia,IDN,1830,18460171
Indonesia,IDN,1831,18613523
Indonesia,IDN,1832,18768149
Indonesia,IDN,1833,18924059
Indonesia,IDN,1834,19081265
Indonesia,IDN,1835,19239776
Indonesia,IDN,1836,19399604
Indonesia,IDN,1837,19560760
Indonesia,IDN,1838,19723255
Indonesia,IDN,1839,19887099
Indonesia,IDN,1840,20052305
Indonesia,IDN,1841,20222265
Indonesia,IDN,1842,20397058
Indonesia,IDN,1843,20576763
Indonesia,IDN,1844,20761463
